edge_kind,epsilon,amplitude_scale,decay_only_baseline_fidelity,process_fidelity,delta_from_decay_only,process_infidelity,no_jump_average_fidelity,active_population,loss_proxy,cz_phase_error_rad
gaussian,-0.025,0.975,0.9992240060555032,0.9965425002706787,-0.0026815057848245116,0.0034574997293213006,0.9968323242604956,0.9979916202197637,0.002008379780236269,0.0023264008728225427
gaussian,-0.024,0.976,0.9992240060555032,0.99675489987259,-0.0024691061829131833,0.0032451001274099722,0.9970219346421375,0.9980900737203278,0.001909926279672236,0.0024299948710391206
gaussian,-0.023000000000000003,0.977,0.9992240060555032,0.9969584049127636,-0.0022656011427396594,0.0030415950872364483,0.9972035863968154,0.9981843123330228,0.0018156876669771504,0.002520586933728808
gaussian,-0.022000000000000002,0.978,0.9992240060555032,0.9971530311830296,-0.002070974872473652,0.002846968816970441,0.9973772949381671,0.9982743499587169,0.001725650041283111,0.002598216343616677
gaussian,-0.021,0.979,0.9992240060555032,0.9973387947604774,-0.0018852112950258348,0.0026612052395226238,0.9975430759651109,0.9983602007836452,0.0016397992163548203,0.0026629231537476095
gaussian,-0.020000000000000004,0.98,0.9992240060555032,0.9975157120066807,-0.0017082940488225562,0.002484287993319345,0.9977009454615141,0.9984418792808476,0.0015581207191524005,0.0027147481816927055
gaussian,-0.019000000000000003,0.981,0.9992240060555032,0.9976837995668673,-0.0015402064886359534,0.0023162004331327424,0.9978509196957963,0.9985194002115128,0.0014805997884872468,0.0027537330036975227
gaussian,-0.018000000000000002,0.982,0.9992240060555032,0.9978430743690988,-0.0013809316864044074,0.0021569256309011964,0.9979930152205396,0.9985927786263026,0.0014072213736974204,0.002779919948746823
gaussian,-0.017,0.983,0.9992240060555032,0.9979935536234076,-0.00123045243209563,0.002006446376592419,0.9981272488720447,0.9986620298665939,0.0013379701334060856,0.0027933520925671473
gaussian,-0.016,0.984,0.9992240060555032,0.998135254820928,-0.0010887512345751915,0.0018647451790719805,0.9982536377698791,0.9987271695656836,0.0012728304343163632,0.0027940732515583377
gaussian,-0.015,0.985,0.9992240060555032,0.9982681957330162,-0.0009558103224870385,0.0017318042669838274,0.9983721993164018,0.9987882136499442,0.0012117863500558101,0.0027821279766477858
gaussian,-0.013999999999999999,0.986,0.9992240060555032,0.9983923944103253,-0.0008316116451778655,0.0016076055896746544,0.9984829511962403,0.9988451783398999,0.0011548216601000583,0.002757561547083398
gaussian,-0.013000000000000005,0.987,0.9992240060555032,0.9985078691818939,-0.0007161368736092744,0.0014921308181060633,0.9985859113757705,0.998898080151277,0.0011019198487229875,0.0027204199641612803
gaussian,-0.012000000000000004,0.988,0.9992240060555032,0.9986146386541881,-0.0006093674013151196,0.0013853613458119085,0.9986810981025454,0.9989469358959737,0.00105306410402628,0.0026707499448757055
gaussian,-0.011000000000000003,0.989,0.9992240060555032,0.9987127217101379,-0.0005112843453652927,0.0012872782898620816,0.9987685299047078,0.9989917626829868,0.0010082373170131609,0.0026085989155180123
gaussian,-0.010000000000000002,0.99,0.9992240060555032,0.9988021375081606,-0.0004218685473426076,0.0011978624918393965,0.998848225590385,0.9990325779192829,0.0009674220807170952,0.002534015005196899
gaussian,-0.009000000000000001,0.991,0.9992240060555032,0.9988829054811451,-0.0003411005743580997,0.0011170945188548886,0.9989202042470359,0.9990693993105989,0.0009306006894010954,0.00244704703929699
gaussian,-0.008,0.992,0.9992240060555032,0.9989550453354398,-0.0002689607200634381,0.001044954664560227,0.9989844852407922,0.999102244862202,0.0008977551377979953,0.0023477445328885516
gaussian,-0.006999999999999999,0.993,0.9992240060555032,0.9990185770498068,-0.00020542900569642253,0.0009814229501932115,0.9990410882157612,0.9991311328795787,0.000868867120421335,0.0022361576840452813
gaussian,-0.006000000000000005,0.994,0.9992240060555032,0.9990735208743488,-0.0001504851811544583,0.0009264791256512472,0.9990900330932909,0.9991560819690593,0.000843918030940749,0.0021123373671185774
gaussian,-0.0050000000000000044,0.995,0.9992240060555032,0.9991198973294495,-0.0001041087260537088,0.0008801026705504977,0.9991313400712419,0.9991771110384121,0.0008228889615878865,0.0019763351259500794
gaussian,-0.0040000000000000036,0.996,0.9992240060555032,0.9991577272046648,-6.627885083843044e-05,0.0008422727953352194,0.999165029623202,0.999194239297351,0.0008057607026490388,0.0018282031670127097
gaussian,-0.0030000000000000027,0.997,0.9992240060555032,0.9991870315576005,-3.697449790274199e-05,0.0008129684423995309,0.9991911224976777,0.9992074862579868,0.0007925137420131678,0.0016679943524975371
gaussian,-0.0020000000000000018,0.998,0.9992240060555032,0.9992078317127709,-1.6174342732266922e-05,0.0007921682872290559,0.9992096397172607,0.9992168717352201,0.0007831282647798865,0.0014957621933295862
gaussian,-0.0010000000000000009,0.999,0.9992240060555032,0.9992201492604526,-3.856795050660722e-06,0.0007798507395474497,0.9992206025777801,0.9992224158470904,0.0007775841529096272,0.0013115608421347957
gaussian,0.0,1.0,0.9992240060555032,0.9992240060555032,0.0,0.0007759939444967889,0.9992240326474111,0.999224139015042,0.0007758609849579656,0.0011154450861408094
gaussian,0.0010000000000000009,1.001,0.9992240060555032,0.9992194242161564,-4.581839346817773e-06,0.0007805757838436067,0.9992199517657511,0.9992220619641301,0.0007779380358698962,0.0009074703400124839
gaussian,0.0020000000000000018,1.002,0.9992240060555032,0.9992064261228176,-1.757993268558522e-05,0.0007935738771823742,0.9992083820428906,0.999216205723183,0.0007837942768169626,0.0006876926386398807
gaussian,0.0029999999999999957,1.003,0.9992240060555032,0.9991850344168299,-3.8971638673279685e-05,0.0008149655831700686,0.9991893458584423,0.9992065916248917,0.0007934083751083287,0.00045616862984410034
gaussian,0.003999999999999997,1.004,0.9992240060555032,0.9991552719992038,-6.87340562993688e-05,0.0008447280007961577,0.9991628658605277,0.9991932413058231,0.0008067586941769012,0.0002129555670569161
gaussian,0.0049999999999999975,1.005,0.9992240060555032,0.9991171620293573,-0.0001068440261459136,0.0008828379706427025,0.999128964964765,0.9991761767063952,0.0008238232936047529,-4.188869809640394e-05
gaussian,0.005999999999999998,1.006,0.9992240060555032,0.9990707279238247,-0.00015327813167853588,0.0009292720761753248,0.9990876663532168,0.9991554200707851,0.0008445799292149392,-0.00030830572324358485
gaussian,0.006999999999999999,1.007,0.9992240060555032,0.9990159933549353,-0.00020801270056791665,0.0009840066450647056,0.999038993473299,0.9991309939467541,0.0008690060532459132,-0.0005862364827917688
gaussian,0.008,1.008,0.9992240060555032,0.998952982249483,-0.0002710238060201764,0.0010470177505169653,0.9989829700366719,0.9991029211854277,0.0008970788145723496,-0.0008756213755027886
gaussian,0.009000000000000001,1.009,0.9992240060555032,0.9988817187873783,-0.00034228726812490784,0.0011182812126216968,0.9989196200181049,0.9990712249410107,0.0009287750589892507,-0.0011764002321275058
gaussian,0.009999999999999995,1.01,0.9992240060555032,0.9988022274002779,-0.0004217786552253022,0.0011977725997220912,0.998848967654309,0.9990359286704333,0.0009640713295666625,-0.0014885123231045405
gaussian,0.010999999999999996,1.011,0.9992240060555032,0.9987145327701903,-0.0005094732853129225,0.0012854672298097114,0.998771037442739,0.998997056132934,0.0010029438670660085,-0.0018118963663171783
gaussian,0.011999999999999997,1.012,0.9992240060555032,0.9986186598280726,-0.000605346227430581,0.00138134017192737,0.9986858541403745,0.9989546313895814,0.0010453686104185955,-0.0021464905349062313
gaussian,0.012999999999999998,1.013,0.9992240060555032,0.9985146337523947,-0.0007093723031085242,0.001485366247605313,0.998593442762461,0.9989086788027259,0.0010913211972740644,-0.0024922324651472927
gaussian,0.013999999999999999,1.014,0.9992240060555032,0.9984024799677017,-0.0008215260878015052,0.001597520032298294,0.9984938285812415,0.9988592230354003,0.001140776964599688,-0.0028490592643795054
