omega_max_mhz,edge_ns,total_time_ns,num_tslots,max_iter,smoothness_weight,curvature_weight,fidelity,process_fidelity,no_jump_average_fidelity,active_population,loss_proxy,passed,success,num_iter,alpha,beta
20.0,20.0,105.0,100,360,0.0001,0.0001,0.9995940279426038,0.9995940279426038,0.9995940326931454,0.9995940516953121,0.00040594830468787535,True,False,360,2.058631884544294e-12,1.8399657214324934
20.0,20.0,120.0,100,360,0.0001,0.0001,0.9995234098287653,0.9995234098287653,0.9995234179378267,0.9995234503740723,0.00047654962592769134,True,False,360,1.1222232127246504e-13,1.7016381193994594
20.0,20.0,135.0,100,360,0.0001,0.0001,0.9995015818107644,0.9995015818107644,0.9995015866817581,0.9995016061657328,0.0004983938342671967,True,True,124,0.03512855993057637,1.2017329621391357
20.0,20.0,150.0,100,360,0.0001,0.0001,0.9994613202438326,0.9994613202438326,0.999461325629999,0.9994613471746648,0.0005386528253351619,True,True,149,0.06334339709104737,0.8264131050769442
20.0,20.0,160.0,100,360,0.0001,0.0001,0.9993977121438458,0.9993977121438458,0.9993977197627348,0.9993977502382912,0.0006022497617087508,True,True,156,0.04146759069553222,0.3001982442291566
20.0,20.0,170.0,100,360,0.0001,0.0001,0.9992724035287271,0.9992724035287271,0.9992724171401639,0.9992724715859109,0.0007275284140890736,True,True,125,0.034919119912735455,-0.350985308513995
20.0,20.0,180.0,100,360,0.0001,0.0001,0.9991308386263539,0.9991308386263539,0.9991308536273259,0.9991309136312139,0.0008690863687861317,True,False,360,5.956383205066696e-13,-0.6456016186378982
20.0,20.0,190.0,100,360,0.0001,0.0001,0.9992120034628311,0.9992120034628311,0.9992120139492634,0.9992120558949928,0.0007879441050071545,True,True,219,-0.0226430044064568,1.716368595783656
20.0,40.0,105.0,100,360,0.0001,0.0001,0.9911445177681283,0.9911445177681283,0.9911601650951718,0.9912227544033464,0.008777245596653604,False,True,189,-6.202434653479842e-14,2.4110165912184476
20.0,40.0,120.0,100,360,0.0001,0.0001,0.999613392242092,0.999613392242092,0.9996133951355308,0.9996134067092857,0.00038659329071433213,True,True,168,0.028563493343731303,1.9883061225193477
20.0,40.0,135.0,100,360,0.0001,0.0001,0.9995594726940685,0.9995594726940685,0.9995594875481055,0.9995595469642536,0.00044045303574635764,True,False,360,-2.4931454417845464e-13,-2.54084946615128
20.0,40.0,150.0,100,360,0.0001,0.0001,0.9994819194827584,0.9994819194827584,0.9994819261144572,0.9994819526412521,0.0005180473587479417,True,True,82,-0.03404551265947322,1.161603136769502
20.0,40.0,160.0,100,360,0.0001,0.0001,0.9994856289364393,0.9994856289364393,0.9994856421696156,0.9994856951023205,0.0005143048976794518,True,True,78,0.03334223108994357,1.043163551335245
20.0,40.0,170.0,100,360,0.0001,0.0001,0.9994658163957959,0.9994658163957959,0.9994658221412227,0.9994658451229292,0.0005341548770707583,True,True,11,3.0938017645471583e-12,0.8618909114602069
20.0,40.0,180.0,100,360,0.0001,0.0001,0.9994044848222184,0.9994044848222184,0.9994044908321784,0.9994045148720182,0.0005954851279817985,True,True,122,-0.013140962871347629,0.44000475480444384
20.0,40.0,190.0,100,360,0.0001,0.0001,0.999314378405604,0.999314378405604,0.9993143882547637,0.9993144276514024,0.0006855723485975629,True,True,133,-0.026598323238623788,-0.11513130741997595
20.0,80.0,180.0,100,360,0.0001,0.0001,0.9994650975579914,0.9994650975579914,0.9994651068065437,0.9994651438007529,0.0005348561992470913,True,False,360,5.4477447932325993e-14,-1.2496499624138777
20.0,80.0,190.0,100,360,0.0001,0.0001,0.9994989432833941,0.9994989432833941,0.9994989608525142,0.9994990311289947,0.0005009688710052584,True,False,360,-7.204682628865745e-13,-1.2487655697172908
