Fig3a_Omega_x,Fig3a_Omega_y,Fig3a_phi_x,Fig3a_phi_y,Fig3b_|01>_x,Fig3b_|01>_y,Fig3b_|01>_z,Fig3b_|11>_x,Fig3b_|11>_y,Fig3b_|11>_z,Fig3d_|00>_y,Fig3d_|00>_yerr,Fig3d_|11>_y,Fig3d_|11>_yerr,Fig3d_Fsp/2,Fig3e_P00_x,Fig3e_P00_y,Fig3e_P00_yerr,Fig3d_Fsp/2.1,Fig3f_P|00>_x,Fig3f_P|00>_y,Fig3f_P|00>_yerr
0.0446835010039132,0.0297155158144488,0.0446835010039132,0.0136166232494106,0.0908867292802607,0.876796737925096,-0.472193903819866,0.0690967355053873,0.9964959750748168,-0.047131866101408,,,,,,,,,,,,
0.045924709365133,0.0308080565061444,0.045924709365133,0.0137242100950259,0.0965083161974542,0.889384743567763,-0.4468567139628038,0.0695651278069495,0.9975506683316144,-0.0073045947433453,,,,,,,,,,,,
0.0471659177263528,0.03190059719784,0.0471659177263528,0.0138246590004838,0.1020536639177581,0.9011675996292224,-0.4212861344258372,0.0693371748671314,0.9970722300794628,0.0322385512364448,,,,,,,,,,,,
0.0484071260875726,0.0329931378895356,0.0484071260875726,0.0139185205894745,0.1074910495764484,0.912147359318167,-0.3955159530914604,0.0683584563308304,0.995101898903626,0.0714096089225905,,,,,,,,,,,,
0.0496483344487925,0.0340856785812312,0.0496483344487925,0.0140063315607544,0.1127886975355299,0.92232819822325,-0.3695800379762015,0.0665776634320754,0.9916857423666912,0.1101217649629878,,,,,,,,,,,,
0.0508895428100123,0.0354420787650594,0.0508895428100123,0.0140886135274736,0.1179149771254931,0.9317163755868174,-0.343512232144442,0.0639470539637196,0.9868743366059978,0.1482896423822209,,,,,,,,,,,,
0.0521307511712321,0.0367984789488876,0.0521307511712321,0.014165871976965,0.1228385968641498,0.9403201785215396,-0.3173462477888549,0.0604228748281839,0.9807224086028306,0.185829581772587,,,,,,,,,,,,
0.0533719595324519,0.0381548791327157,0.0533719595324519,0.0142385953459985,0.127528793219842,0.9481498496733514,-0.2911155603266344,0.0559657475970714,0.9732884451293796,0.2226599148332497,,,,,,,,,,,,
0.0546131678936717,0.0395112793165439,0.0546131678936717,0.0143072542066277,0.1319555120772325,0.9552174990702113,-0.2648533033633614,0.0505410130606745,0.9646342729086818,0.2587012283093276,,,,,,,,,,,,
0.0558543762548915,0.0408676795003721,0.0558543762548915,0.014372300557881,0.1360895811853807,0.961537001117656,-0.2385921653668675,0.0441190313672858,0.9548246149688694,0.293876616491986,,,,,,,,,,,,
0.0570955846161113,0.0422240796842003,0.0570955846161113,0.0144341672186683,0.1399028720171924,0.9671238779045644,-0.212364288872155,0.0366754350230395,0.943926628526782,0.3281119205758117,,,,,,,,,,,,
0.0583367929773311,0.0435804798680284,0.0583367929773311,0.0144932673173937,0.1433684496432069,0.9719951701619628,-0.1862011730057508,0.0281913327307595,0.9320094299905264,0.3613359533282194,,,,,,,,,,,,
0.059578001338551,0.0449368800518566,0.059578001338551,0.0145499938738817,0.1464607094171097,0.9761692973708684,-0.1601335800745711,0.0186534627751668,0.9191436128217269,0.3934807077043735,,,,,,,,,,,,
0.0608192096997708,0.0462932802356848,0.0608192096997708,0.0146047194693374,0.149155499480934,0.9796659086394816,-0.1341914469113775,0.008054295395729,0.9054007640445032,0.42448154823658,,,,,,,,,,,,
0.0620604180609906,0.047649680419513,0.0620604180609906,0.0146577960001768,0.1514302283199401,0.9825057260637446,-0.1084038016073321,-0.0036079156884924,0.8908529851307849,0.4542773842356346,,,,,,,,,,,,
0.0633016264222104,0.0493161785454955,0.0633016264222104,0.0147095545116707,0.153263956825782,0.984710382347404,-0.0827986861932696,-0.0163291317406502,0.875572422834264,0.482810824059227,,,,,,,,,,,,
0.0645428347834302,0.0509826766714779,0.0645428347834302,0.0147603051074565,0.1546374745569137,0.9863022544880916,-0.0574030857564732,-0.0300995759364469,0.859630815294147,0.5100283099252264,,,,,,,,,,,,
0.06578404314465,0.0526491747974604,0.06578404314465,0.0148103369310793,0.1555333601125203,0.9873042953352136,-0.0322428644004197,-0.0449038266409768,0.8430990583931719,0.535880232971474,,,,,,,,,,,,
0.0670252515058698,0.0543156729234429,0.0670252515058698,0.0148599182158277,0.1559360257560839,0.9877398647949518,-0.0073427083726383,-0.0607209543698648,0.8260467969420875,0.5603210284846966,,,,,,,,,,,,
0.0682664598670897,0.0559821710494254,0.0682664598670897,0.0149092963992327,0.1558317466329163,0.9876325623994846,0.0172739233980135,-0.0775246993048676,0.8085420447863495,0.583309251435648,,,,,,,,,,,,
0.0695076682283095,0.0576486691754079,0.0695076682283095,0.0149586982987014,0.1552086751189738,0.987006062874191,0.0415848411972383,-0.095283685845616,0.7906508374025444,0.6048076326621115,,,,,,,,,,,,
