FigS2b_RealIntensity_x,FigS2b_RealIntensity_y,FigS2b_RealIntensity_yerr,FigS2b_TargetIntensity_x,FigS2b_TargetIntensity_y,FigS2c_RealPhase_x,FigS2c_RealPhase_y,FigS2c_RealPhase_yerr,FigS2c_TargetPhase_x,FigS2c_TargetPhase_y
0.7827440115800621,1.007329401661444,0.017986797695404094,0.07827440115800621,0.001967144567105316,0.9318381090238835,0.0778271360175088,0.011094575365700932,0.07827440115800621,0.01532352258996408
0.7951685197003807,0.9936616876353275,0.018345548167280738,0.07951685197003806,0.0020819147261637626,0.944262617144202,0.12258051162839005,0.009562679187489579,0.07951685197003806,0.015379037699347592
0.8075930278206991,1.0277028427733268,0.018797692504504283,0.08075930278206991,0.0021999386869728196,0.9566871252645204,0.17472901437808963,0.012685107543250525,0.08075930278206991,0.015435750046910187
0.8200175359410176,1.0381935202654886,0.01585999472320661,0.08200175359410175,0.002321216449532482,0.969111633384839,0.19418349067338123,0.015031603055996118,0.08200175359410175,0.015493700124235817
0.832442044061336,1.0356274463883743,0.014143035923636998,0.0832442044061336,0.0024457480138427574,0.9815361415051573,0.23348167975183493,0.013723998802504451,0.0832442044061336,0.015552912838709545
0.8448665521816544,1.018570775498142,0.018625853010793003,0.08448665521816545,0.0025735333799036405,0.9939606496254758,0.28237716636673393,0.014957848892313755,0.08448665521816545,0.01561339818687825
0.8572910603019729,1.013128204854895,0.01640749760761563,0.08572910603019729,0.0027045725477151342,1.0063851577457943,0.2797092336996717,0.01281172192158901,0.08572910603019729,0.01567515195146971
0.8697155684222913,0.9682585834866263,0.01671957357743669,0.08697155684222913,0.0028407957672021795,1.0188096658661128,0.33607169745073684,0.015540351482152766,0.08697155684222913,0.015738156419767738
0.8821400765426098,0.9060159776410643,0.020983249189068173,0.08821400765426098,0.003006695371663935,1.0312341739864312,0.34862780969145335,0.01997380899133557,0.08821400765426098,0.015802381121118
0.8945645846629282,0.8542449752036334,0.019860978069703886,0.08945645846629283,0.0031773026736169278,1.0436586821067495,0.32364404796989615,0.02331303496022589,0.08945645846629283,0.015867783581414465
0.9069890927832467,0.7991643484425656,0.023903774861066703,0.09069890927832466,0.003352617673061159,1.056083190227068,0.2773639234790211,0.03047307895379981,0.09069890927832466,0.01593431009249019
0.9194136009035652,0.7493516747017321,0.01581109843527568,0.09194136009035651,0.0035326403699966306,1.0685076983473865,0.28925210183298283,0.05517848341518244,0.09194136009035651,0.016001896494408724
0.9318381090238835,0.6561528663943692,0.021547951246757697,0.09318381090238836,0.0037173707644233426,,,,0.09318381090238836,0.01607046896872312
0.944262617144202,0.5706262717468477,0.017035827789864778,0.0944262617144202,0.003906808856341291,,,,0.0944262617144202,0.016139944840839214
0.9566871252645204,0.4905479880844898,0.019696058628867592,0.09566871252645204,0.0041009546457504795,,,,0.09566871252645204,0.016210233389687786
0.969111633384839,0.3952453630014593,0.01242141982576528,0.09691116333848389,0.004299808132650909,,,,0.09691116333848389,0.016281236662976883
0.9815361415051573,0.33227335182282663,0.014764292104674547,0.09815361415051574,0.004503369317042578,,,,0.09815361415051574,0.01635285029636094
0.9939606496254758,0.26738215552497907,0.009793174302583623,0.09939606496254759,0.004714839044131833,,,,0.09939606496254759,0.016424964334927183
1.0063851577457943,0.20018211958330184,0.008418048603580858,0.10063851577457943,0.004968883562109765,,,,0.10063851577457943,0.0164974640554624
1.0188096658661128,0.15451592219774465,0.006427002351618343,0.10188096658661128,0.005229593876698198,,,,0.10188096658661128,0.016570230788024408
